OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,UnitPrice,TotalAmount,Region,PaymentMethod
100276,2024-07-11,C0054,Customer_54,P001,Wireless Mouse,Electronics,1,365,365,North,Wallet
100277,2019-05-28,C0649,Customer_649,P010,Office Chair,Furniture,2,1547,3094,East,Cash on Delivery
100278,2021-06-23,C0571,Customer_571,P006,Running Shoes,Apparel,2,1644,3288,West,EMI
100279,2022-03-14,C0197,Customer_197,P002,Laptop Sleeve,Accessories,1,629,629,South,NetBanking
100280,2018-05-13,C0750,Customer_750,P014,Backpack,Accessories,2,520,1040,East,Wallet
100281,2024-02-04,C1220,Customer_1220,P017,Sunglasses,Accessories,2,366,732,Central,EMI
100282,2019-03-22,C0745,Customer_745,P006,Running Shoes,Apparel,3,2081,6243,West,NetBanking
100283,2022-10-23,C1306,Customer_1306,P012,T-Shirt,Apparel,1,171,171,South,Credit Card
100284,2024-11-05,C1547,Customer_1547,P020,Electric Kettle,Home,1,555,555,West,EMI
100285,2020-01-09,C0500,Customer_500,P002,Laptop Sleeve,Accessories,1,370,370,East,NetBanking
100286,2022-04-01,C0976,Customer_976,P015,LED Monitor,Electronics,1,2098,2098,East,Cash on Delivery
100287,2019-07-27,C0111,Customer_111,P012,T-Shirt,Apparel,1,310,310,South,EMI
100288,2020-11-26,C1416,Customer_1416,P013,Gaming Keyboard,Electronics,3,1402,4206,North,EMI
100289,2019-12-20,C1186,Customer_1186,P016,Blender,Home,3,479,1437,Central,UPI
100290,2024-11-08,C0489,Customer_489,P002,Laptop Sleeve,Accessories,1,576,576,East,NetBanking
100291,2022-11-20,C1534,Customer_1534,P005,Smartwatch,Electronics,4,1251,5004,Central,NetBanking
100292,2020-06-29,C1014,Customer_1014,P007,Desk Lamp,Home,1,858,858,North,NetBanking
100293,2020-11-24,C0731,Customer_731,P011,Water Bottle,Home,2,279,558,South,NetBanking
100294,2019-04-17,C1080,Customer_1080,P006,Running Shoes,Apparel,1,1891,1891,East,Cash on Delivery
100295,2018-01-26,C0153,Customer_153,P020,Electric Kettle,Home,2,450,900,North,UPI
100296,2018-02-03,C1507,Customer_1507,P009,Yoga Mat,Sports,1,400,400,West,Debit Card
100297,2019-05-27,C1378,Customer_1378,P019,Noise Cancelling Headphones,Electronics,2,2634,5268,Central,NetBanking
100298,2019-07-28,C0986,Customer_986,P020,Electric Kettle,Home,5,471,2355,East,Wallet
100299,2021-06-13,C1023,Customer_1023,P014,Backpack,Accessories,1,662,662,South,Debit Card
100300,2023-08-16,C1595,Customer_1595,P020,Electric Kettle,Home,1,600,600,West,Wallet
100301,2018-07-19,C0919,Customer_919,P004,USB-C Cable,Accessories,1,121,121,East,Credit Card
100302,2019-05-28,C1520,Customer_1520,P001,Wireless Mouse,Electronics,2,282,564,North,NetBanking
100303,2020-04-07,C1160,Customer_1160,P011,Water Bottle,Home,1,375,375,South,UPI
100304,2022-01-22,C1321,Customer_1321,P009,Yoga Mat,Sports,1,303,303,North,Cash on Delivery
100305,2019-03-02,C1575,Customer_1575,P007,Desk Lamp,Home,4,576,2304,North,Cash on Delivery
100306,2018-07-24,C1339,Customer_1339,P008,Coffee Maker,Home,1,896,896,West,NetBanking
100307,2022-08-12,C0122,Customer_122,P015,LED Monitor,Electronics,1,2042,2042,East,Credit Card
100308,2024-06-10,C0159,Customer_159,P004,USB-C Cable,Accessories,1,171,154,West,Credit Card
100309,2023-03-31,C0776,Customer_776,P011,Water Bottle,Home,3,368,1104,West,UPI
100310,2020-05-05,C0248,Customer_248,P010,Office Chair,Furniture,1,1460,1387,North,EMI
100311,2023-05-24,C0332,Customer_332,P016,Blender,Home,1,469,469,North,UPI
100312,2019-04-21,C1190,Customer_1190,P006,Running Shoes,Apparel,1,1876,1876,West,Credit Card
100313,2022-10-30,C1442,Customer_1442,P015,LED Monitor,Electronics,1,2154,2154,North,Wallet
100314,2019-10-30,C1193,Customer_1193,P016,Blender,Home,1,519,519,West,UPI
100315,2021-09-17,C1122,Customer_1122,P020,Electric Kettle,Home,2,556,1112,West,EMI
100316,2022-08-06,C0941,Customer_941,P018,Smartphone Case,Accessories,4,805,3220,South,EMI
100317,2019-08-23,C1481,Customer_1481,P002,Laptop Sleeve,Accessories,2,419,838,North,Credit Card
100318,2020-12-14,C1036,Customer_1036,P006,Running Shoes,Apparel,1,1964,1964,East,UPI
100319,2023-01-07,C0487,Customer_487,P006,Running Shoes,Apparel,1,1871,1871,Central,Debit Card
100320,2020-03-31,C1200,Customer_1200,P009,Yoga Mat,Sports,2,460,920,South,Debit Card
100321,2021-01-16,C0278,Customer_278,P016,Blender,Home,1,502,502,North,Wallet
100322,2021-03-11,C0099,Customer_99,P015,LED Monitor,Electronics,1,2107,2107,West,Cash on Delivery
100323,2019-01-31,C0107,Customer_107,P004,USB-C Cable,Accessories,5,127,635,South,Cash on Delivery
100324,2020-06-13,C0722,Customer_722,P010,Office Chair,Furniture,1,1470,1323,West,Debit Card
100325,2020-06-24,C0194,Customer_194,P016,Blender,Home,1,383,383,South,UPI
100326,2018-08-17,C0591,Customer_591,P010,Office Chair,Furniture,2,1297,2594,Central,Credit Card
100327,2019-08-28,C0329,Customer_329,P005,Smartwatch,Electronics,2,1202,2404,South,Debit Card
100328,2018-08-16,C0826,Customer_826,P003,Bluetooth Speaker,Electronics,2,987,1974,North,Cash on Delivery
100329,2021-11-18,C0929,Customer_929,P019,Noise Cancelling Headphones,Electronics,1,2531,2531,Central,Cash on Delivery
100330,2021-05-04,C1565,Customer_1565,P018,Smartphone Case,Accessories,2,893,1786,West,EMI
100331,2020-04-03,C1192,Customer_1192,P008,Coffee Maker,Home,2,873,1746,West,UPI
100332,2020-05-16,C1581,Customer_1581,P014,Backpack,Accessories,1,517,517,East,Credit Card
100333,2021-12-03,C0212,Customer_212,P010,Office Chair,Furniture,5,1149,5745,South,EMI
100334,2024-09-08,C1088,Customer_1088,P015,LED Monitor,Electronics,1,1687,1687,East,EMI
100335,2018-12-25,C0833,Customer_833,P014,Backpack,Accessories,1,542,542,Central,Cash on Delivery
100336,2018-10-19,C0876,Customer_876,P020,Electric Kettle,Home,3,413,1239,South,Debit Card
100337,2021-07-05,C0654,Customer_654,P012,T-Shirt,Apparel,5,210,1050,Central,Credit Card
100338,2018-08-04,C0844,Customer_844,P020,Electric Kettle,Home,1,686,686,West,EMI
100339,2018-10-26,C1469,Customer_1469,P004,USB-C Cable,Accessories,1,137,137,South,UPI
100340,2018-02-23,C0969,Customer_969,P004,USB-C Cable,Accessories,1,134,134,South,Cash on Delivery
100341,2019-07-18,C0017,Customer_17,P001,Wireless Mouse,Electronics,2,412,824,North,UPI
100342,2021-01-02,C0515,Customer_515,P005,Smartwatch,Electronics,1,1057,1057,West,Wallet
100343,2018-09-05,C0208,Customer_208,P002,Laptop Sleeve,Accessories,5,543,2715,North,Cash on Delivery
100344,2020-06-24,C0722,Customer_722,P020,Electric Kettle,Home,4,640,2560,South,Wallet
100345,2024-05-22,C1221,Customer_1221,P008,Coffee Maker,Home,1,1003,1003,Central,Wallet
100346,2019-09-23,C1496,Customer_1496,P018,Smartphone Case,Accessories,1,804,804,South,UPI
100347,2022-01-16,C1200,Customer_1200,P015,LED Monitor,Electronics,1,1863,1863,West,NetBanking
100348,2019-05-23,C1215,Customer_1215,P018,Smartphone Case,Accessories,1,906,906,South,Cash on Delivery
100349,2018-05-30,C0955,Customer_955,P009,Yoga Mat,Sports,1,498,498,Central,Cash on Delivery
100350,2020-08-19,C1069,Customer_1069,P011,Water Bottle,Home,2,256,512,South,NetBanking
100351,2020-05-15,C0012,Customer_12,P005,Smartwatch,Electronics,1,1162,1162,West,Credit Card
100352,2019-03-21,C0792,Customer_792,P004,USB-C Cable,Accessories,1,171,171,Central,UPI
100353,2018-04-29,C1362,Customer_1362,P005,Smartwatch,Electronics,2,1406,2812,West,EMI
100354,2019-02-01,C0591,Customer_591,P005,Smartwatch,Electronics,1,1034,1034,East,UPI
100355,2024-12-30,C1323,Customer_1323,P004,USB-C Cable,Accessories,2,131,262,West,EMI
100356,2019-01-01,C1426,Customer_1426,P016,Blender,Home,1,386,386,East,Debit Card
100357,2018-01-12,C1246,Customer_1246,P011,Water Bottle,Home,1,308,308,South,Wallet
100358,2022-08-15,C1413,Customer_1413,P001,Wireless Mouse,Electronics,1,327,327,East,EMI
100359,2019-06-18,C0658,Customer_658,P011,Water Bottle,Home,1,327,327,West,Cash on Delivery
100360,2019-07-18,C0901,Customer_901,P009,Yoga Mat,Sports,2,445,890,West,EMI
100361,2022-06-19,C0533,Customer_533,P010,Office Chair,Furniture,1,1427,1427,Central,NetBanking
100362,2018-09-12,C0507,Customer_507,P006,Running Shoes,Apparel,5,2256,11168,West,UPI
100363,2022-11-21,C1495,Customer_1495,P011,Water Bottle,Home,1,282,282,North,EMI
100364,2018-01-29,C0357,Customer_357,P020,Electric Kettle,Home,1,429,429,East,NetBanking
100365,2018-11-27,C0102,Customer_102,P016,Blender,Home,1,499,499,South,NetBanking
100366,2021-11-11,C0367,Customer_367,P002,Laptop Sleeve,Accessories,1,463,463,West,NetBanking
100367,2021-09-17,C0991,Customer_991,P013,Gaming Keyboard,Electronics,1,1359,1359,Central,NetBanking
100368,2020-08-29,C0169,Customer_169,P006,Running Shoes,Apparel,2,1959,3918,East,NetBanking
100369,2020-09-23,C0538,Customer_538,P009,Yoga Mat,Sports,1,402,402,East,Credit Card
100370,2024-02-20,C0388,Customer_388,P012,T-Shirt,Apparel,1,232,209,West,NetBanking
100371,2021-08-13,C1489,Customer_1489,P005,Smartwatch,Electronics,4,1412,5648,Central,NetBanking
100372,2018-11-29,C0741,Customer_741,P013,Gaming Keyboard,Electronics,5,1382,6634,North,EMI
100373,2022-05-27,C0828,Customer_828,P005,Smartwatch,Electronics,1,1291,1291,East,NetBanking
100374,2020-10-25,C1092,Customer_1092,P019,Noise Cancelling Headphones,Electronics,1,2149,2149,North,EMI
100375,2023-03-20,C1164,Customer_1164,P019,Noise Cancelling Headphones,Electronics,3,1803,5409,Central,UPI
100376,2022-06-09,C1359,Customer_1359,P008,Coffee Maker,Home,1,833,833,South,UPI
100377,2018-05-16,C1532,Customer_1532,P020,Electric Kettle,Home,3,663,1989,East,Wallet
100378,2021-08-27,C1116,Customer_1116,P012,T-Shirt,Apparel,1,251,251,North,Cash on Delivery
100379,2019-09-23,C0051,Customer_51,P001,Wireless Mouse,Electronics,10,312,3120,North,EMI
100380,2021-06-13,C1412,Customer_1412,P011,Water Bottle,Home,1,301,301,South,NetBanking
100381,2018-03-16,C0256,Customer_256,P004,USB-C Cable,Accessories,1,151,151,North,UPI
100382,2019-09-26,C1395,Customer_1395,P019,Noise Cancelling Headphones,Electronics,1,1846,1846,North,Cash on Delivery
100383,2023-03-16,C0381,Customer_381,P019,Noise Cancelling Headphones,Electronics,1,1902,1902,East,Wallet
100384,2023-02-02,C1409,Customer_1409,P010,Office Chair,Furniture,2,1667,3334,Central,EMI
100385,2019-03-03,C0321,Customer_321,P004,USB-C Cable,Accessories,1,169,169,East,UPI
100386,2019-08-24,C1028,Customer_1028,P009,Yoga Mat,Sports,5,412,2060,East,NetBanking
100387,2022-09-06,C0217,Customer_217,P014,Backpack,Accessories,4,640,2560,North,EMI
100388,2019-12-27,C0848,Customer_848,P013,Gaming Keyboard,Electronics,1,1793,1704,North,Cash on Delivery
100389,2018-06-09,C1096,Customer_1096,P010,Office Chair,Furniture,1,1604,1444,Central,Debit Card
100390,2023-10-19,C1569,Customer_1569,P019,Noise Cancelling Headphones,Electronics,3,1925,5775,East,UPI
100391,2018-11-22,C0224,Customer_224,P005,Smartwatch,Electronics,5,1228,6140,South,NetBanking
100392,2021-11-04,C1584,Customer_1584,P006,Running Shoes,Apparel,2,2189,4378,East,UPI
100393,2018-02-13,C0279,Customer_279,P002,Laptop Sleeve,Accessories,2,370,740,South,Debit Card
100394,2019-08-02,C0322,Customer_322,P008,Coffee Maker,Home,2,843,1560,South,Cash on Delivery
100395,2018-03-02,C0009,Customer_9,P004,USB-C Cable,Accessories,1,150,150,Central,Cash on Delivery
100396,2019-04-29,C0786,Customer_786,P008,Coffee Maker,Home,1,724,724,South,Cash on Delivery
100397,2019-07-07,C0428,Customer_428,P014,Backpack,Accessories,1,776,776,East,UPI
100398,2021-02-02,C0083,Customer_83,P001,Wireless Mouse,Electronics,2,432,821,North,UPI
100399,2019-01-08,C0111,Customer_111,P019,Noise Cancelling Headphones,Electronics,1,2442,2442,North,NetBanking
100400,2021-04-18,C0671,Customer_671,P005,Smartwatch,Electronics,1,1103,1103,North,Debit Card
100401,2019-11-23,C0189,Customer_189,P018,Smartphone Case,Accessories,2,911,1822,Central,Debit Card
100402,2018-11-23,C0678,Customer_678,P015,LED Monitor,Electronics,2,2543,5086,Central,NetBanking
100403,2021-01-16,C1094,Customer_1094,P015,LED Monitor,Electronics,5,2202,11010,North,NetBanking
100404,2019-11-16,C0278,Customer_278,P004,USB-C Cable,Accessories,1,142,142,Central,Wallet
100405,2018-08-28,C0479,Customer_479,P006,Running Shoes,Apparel,5,1684,8420,North,Credit Card
100406,2020-11-16,C0435,Customer_435,P012,T-Shirt,Apparel,1,305,305,Central,NetBanking
100407,2019-02-21,C1365,Customer_1365,P011,Water Bottle,Home,1,352,352,West,Cash on Delivery
100408,2022-05-02,C0522,Customer_522,P016,Blender,Home,1,479,479,North,Debit Card
100409,2019-05-05,C0609,Customer_609,P005,Smartwatch,Electronics,1,1395,1395,Central,Cash on Delivery
100410,2020-08-24,C0271,Customer_271,P013,Gaming Keyboard,Electronics,1,1450,1450,East,EMI
100411,2023-07-29,C0567,Customer_567,P004,USB-C Cable,Accessories,1,109,109,East,NetBanking
100412,2023-09-20,C0187,Customer_187,P020,Electric Kettle,Home,1,636,636,Central,Cash on Delivery
100413,2018-03-08,C1561,Customer_1561,P009,Yoga Mat,Sports,1,422,422,Central,NetBanking
100414,2018-09-02,C1354,Customer_1354,P015,LED Monitor,Electronics,1,1617,1617,South,NetBanking
100415,2022-05-18,C1166,Customer_1166,P015,LED Monitor,Electronics,1,1729,1557,West,EMI
100416,2019-01-14,C0368,Customer_368,P004,USB-C Cable,Accessories,1,125,125,East,EMI
100417,2019-03-31,C0224,Customer_224,P012,T-Shirt,Apparel,1,262,262,East,EMI
100418,2020-12-05,C0688,Customer_688,P008,Coffee Maker,Home,1,543,543,South,Credit Card
100419,2022-10-08,C1476,Customer_1476,P019,Noise Cancelling Headphones,Electronics,2,2503,5006,Central,UPI
100420,2023-11-20,C1272,Customer_1272,P008,Coffee Maker,Home,2,865,1730,West,NetBanking
100421,2019-04-05,C0211,Customer_211,P001,Wireless Mouse,Electronics,2,379,758,East,EMI
100422,2023-03-06,C0660,Customer_660,P006,Running Shoes,Apparel,1,2096,2096,East,Credit Card
100423,2020-11-27,C1134,Customer_1134,P010,Office Chair,Furniture,5,1487,7435,West,Wallet
100424,2018-06-24,C0560,Customer_560,P003,Bluetooth Speaker,Electronics,1,779,702,Central,Debit Card
100425,2024-09-18,C0678,Customer_678,P019,Noise Cancelling Headphones,Electronics,1,2788,2788,East,Debit Card
100426,2019-04-13,C0101,Customer_101,P002,Laptop Sleeve,Accessories,1,387,329,North,Wallet
100427,2024-09-22,C0202,Customer_202,P003,Bluetooth Speaker,Electronics,1,863,777,North,Credit Card
100428,2018-02-08,C1542,Customer_1542,P015,LED Monitor,Electronics,1,2005,2005,Central,EMI
100429,2020-05-24,C1445,Customer_1445,P004,USB-C Cable,Accessories,1,138,138,East,Wallet
100430,2019-07-09,C1016,Customer_1016,P013,Gaming Keyboard,Electronics,2,1112,2002,South,Cash on Delivery
100431,2021-06-12,C1551,Customer_1551,P015,LED Monitor,Electronics,1,1984,1984,Central,UPI
100432,2018-02-24,C1023,Customer_1023,P004,USB-C Cable,Accessories,1,152,152,South,Debit Card
100433,2022-01-26,C0978,Customer_978,P016,Blender,Home,2,482,964,South,UPI
100434,2020-09-29,C0812,Customer_812,P012,T-Shirt,Apparel,1,294,294,West,UPI
100435,2018-01-21,C1114,Customer_1114,P008,Coffee Maker,Home,5,1012,5060,West,Credit Card
100436,2020-07-28,C1141,Customer_1141,P013,Gaming Keyboard,Electronics,1,1616,1616,East,Wallet
100437,2024-04-01,C0179,Customer_179,P001,Wireless Mouse,Electronics,4,296,1184,Central,NetBanking
100438,2021-01-22,C0223,Customer_223,P006,Running Shoes,Apparel,10,1854,18540,South,EMI
100439,2023-02-18,C0900,Customer_900,P014,Backpack,Accessories,1,695,695,East,Wallet
100440,2020-10-09,C1086,Customer_1086,P007,Desk Lamp,Home,1,557,557,Central,UPI
100441,2023-08-08,C1569,Customer_1569,P011,Water Bottle,Home,4,290,1160,West,EMI
100442,2020-01-24,C0651,Customer_651,P014,Backpack,Accessories,1,417,417,North,Debit Card
100443,2021-04-06,C0968,Customer_968,P013,Gaming Keyboard,Electronics,1,1685,1685,South,Wallet
100444,2018-05-23,C0235,Customer_235,P006,Running Shoes,Apparel,2,1911,3822,North,UPI
100445,2018-03-12,C1525,Customer_1525,P001,Wireless Mouse,Electronics,3,285,841,East,EMI
100446,2024-10-22,C0479,Customer_479,P007,Desk Lamp,Home,4,727,2908,North,Cash on Delivery
100447,2018-04-25,C0033,Customer_33,P018,Smartphone Case,Accessories,2,927,1715,South,Debit Card
100448,2020-10-13,C0552,Customer_552,P005,Smartwatch,Electronics,1,1628,1384,North,Credit Card
100449,2020-06-08,C0092,Customer_92,P017,Sunglasses,Accessories,2,331,662,South,Credit Card
100450,2018-05-20,C0483,Customer_483,P013,Gaming Keyboard,Electronics,1,1512,1512,Central,EMI
100451,2019-10-29,C1076,Customer_1076,P004,USB-C Cable,Accessories,1,136,123,Central,EMI
100452,2022-06-21,C1154,Customer_1154,P007,Desk Lamp,Home,1,779,779,North,Cash on Delivery
100453,2022-08-10,C0201,Customer_201,P014,Backpack,Accessories,1,607,607,East,EMI
100454,2024-07-06,C1302,Customer_1302,P020,Electric Kettle,Home,1,615,615,Central,UPI
100455,2018-12-28,C0390,Customer_390,P013,Gaming Keyboard,Electronics,1,1551,1551,East,Wallet
100456,2023-08-03,C0330,Customer_330,P010,Office Chair,Furniture,2,1287,2446,Central,UPI
100457,2019-09-16,C1089,Customer_1089,P009,Yoga Mat,Sports,4,446,1784,East,Debit Card
100458,2021-10-09,C1000,Customer_1000,P017,Sunglasses,Accessories,1,332,266,Central,Wallet
100459,2018-03-24,C0781,Customer_781,P011,Water Bottle,Home,1,338,338,West,Cash on Delivery
100460,2019-08-25,C0857,Customer_857,P010,Office Chair,Furniture,1,1736,1389,Central,Credit Card
100461,2019-01-22,C0602,Customer_602,P009,Yoga Mat,Sports,5,346,1713,North,Debit Card
100462,2018-03-26,C1424,Customer_1424,P012,T-Shirt,Apparel,1,257,257,North,Wallet
100463,2019-05-18,C0824,Customer_824,P002,Laptop Sleeve,Accessories,5,467,2335,South,Credit Card
100464,2018-01-15,C0709,Customer_709,P015,LED Monitor,Electronics,1,1893,1893,South,Wallet
100465,2019-05-21,C0137,Customer_137,P016,Blender,Home,3,472,1369,East,Credit Card
100466,2019-06-01,C1255,Customer_1255,P004,USB-C Cable,Accessories,4,145,580,North,NetBanking
100467,2018-12-27,C0222,Customer_222,P020,Electric Kettle,Home,1,827,827,East,EMI
100468,2018-10-23,C0025,Customer_25,P009,Yoga Mat,Sports,1,394,394,Central,Debit Card
100469,2018-06-01,C1532,Customer_1532,P010,Office Chair,Furniture,1,1786,1786,South,Credit Card
100470,2021-12-16,C1547,Customer_1547,P004,USB-C Cable,Accessories,3,165,495,Central,Cash on Delivery
100471,2023-12-01,C1348,Customer_1348,P019,Noise Cancelling Headphones,Electronics,1,2246,2246,South,Credit Card
100472,2018-08-26,C1234,Customer_1234,P017,Sunglasses,Accessories,1,286,286,South,Cash on Delivery
100473,2023-09-14,C0002,Customer_2,P014,Backpack,Accessories,1,552,552,Central,Wallet
100474,2022-01-14,C0401,Customer_401,P016,Blender,Home,1,444,444,South,NetBanking
100475,2023-06-05,C0260,Customer_260,P016,Blender,Home,1,447,447,Central,Wallet
100476,2023-09-25,C1101,Customer_1101,P005,Smartwatch,Electronics,1,1053,1053,Central,NetBanking
100477,2023-01-31,C0186,Customer_186,P006,Running Shoes,Apparel,5,2078,10390,North,EMI
100478,2018-03-04,C1014,Customer_1014,P014,Backpack,Accessories,1,619,619,North,Wallet
100479,2024-03-28,C1328,Customer_1328,P005,Smartwatch,Electronics,1,1337,1337,South,NetBanking
100480,2018-04-29,C0928,Customer_928,P009,Yoga Mat,Sports,1,443,443,North,Wallet
100481,2019-12-09,C0324,Customer_324,P006,Running Shoes,Apparel,1,1966,1966,North,UPI
100482,2020-07-15,C0679,Customer_679,P003,Bluetooth Speaker,Electronics,2,844,1688,North,Wallet
100483,2019-04-19,C0757,Customer_757,P020,Electric Kettle,Home,4,415,1660,Central,Credit Card
100484,2022-03-08,C0173,Customer_173,P009,Yoga Mat,Sports,1,410,410,Central,Credit Card
100485,2019-05-11,C1160,Customer_1160,P015,LED Monitor,Electronics,3,1794,5382,South,Credit Card
100486,2018-02-13,C1545,Customer_1545,P012,T-Shirt,Apparel,3,247,741,West,EMI
100487,2020-02-27,C0687,Customer_687,P001,Wireless Mouse,Electronics,1,396,377,South,Wallet
100488,2022-12-28,C0996,Customer_996,P007,Desk Lamp,Home,2,567,1134,North,UPI
100489,2020-12-31,C1164,Customer_1164,P009,Yoga Mat,Sports,1,363,363,South,Credit Card
100490,2022-07-05,C0769,Customer_769,P008,Coffee Maker,Home,1,909,909,West,NetBanking
100491,2018-11-16,C0755,Customer_755,P013,Gaming Keyboard,Electronics,1,1238,1238,West,Credit Card
100492,2019-03-11,C1514,Customer_1514,P008,Coffee Maker,Home,1,991,991,North,Credit Card
100493,2022-08-23,C0335,Customer_335,P010,Office Chair,Furniture,1,1516,1516,North,NetBanking
100494,2018-02-27,C0772,Customer_772,P018,Smartphone Case,Accessories,1,849,807,East,Credit Card
100495,2019-09-24,C0125,Customer_125,P001,Wireless Mouse,Electronics,5,483,2415,East,Debit Card
100496,2018-10-24,C0252,Customer_252,P018,Smartphone Case,Accessories,2,684,1368,North,UPI
